KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY,REPEAT
0,31MAY64,35.0,0,12.0,101956.0,No,284104.0,Yes,F,Bachelors,Blue Collar,73,Commercial,15370,8,SUV,no,0,0,No,0,0,1.0,0,Urban,0
0,18JUN42,57.0,2,15.0,148443.0,Yes,0.0,No,F,Masters,Lawyer,40,Private,18500,6,Sports Car,no,7014,2,No,4,3159,11.0,1,Urban,1
0,14MAR55,44.0,2,13.0,82586.0,Yes,277844.0,No,M,High School,Blue Collar,34,Commercial,15440,6,Minivan,no,0,0,No,0,0,1.0,0,Rural,0
0,31DEC56,42.0,1,11.0,38189.0,Yes,0.0,No,M,High School,Clerical,25,Private,21570,10,Minivan,no,18264,2,Yes,1,0,8.298147573217427,0,Urban,1
0,21APR65,34.0,2,15.0,42463.0,Yes,166941.0,No,M,Bachelors,Professional,26,Private,20520,7,Minivan,yes,0,0,No,0,0,11.0,0,Rural,0
0,14AUG53,46.0,0,18.0,57870.0,No,264516.0,Yes,F,High School,Blue Collar,59,Commercial,17500,4,Minivan,no,0,0,No,0,0,7.0,0,Urban,0
0,20AUG59,40.0,1,0.0,0.0,Yes,100489.0,No,F,<High School,Home Maker,12,Private,7130,4,SUV,no,8288,2,No,2,0,1.0,0,Urban,1
0,27DEC52,46.0,0,13.0,109609.0,No,316291.0,Yes,F,PhD,Doctor,47,Private,21860,13,SUV,no,23433,2,No,3,0,13.0,0,Urban,1
0,13SEP49,50.0,0,12.0,29296.0,No,173233.0,Yes,F,<High School,Blue Collar,34,Private,9430,6,SUV,no,0,0,No,5,0,1.0,0,Urban,0
0,07OCT65,34.0,3,16.0,61220.0,No,237329.0,Yes,F,High School,Blue Collar,46,Commercial,8090,8,SUV,no,4402,2,No,7,5236,1.0,1,Urban,1
0,22AUG64,35.0,2,0.0,0.0,Yes,0.0,No,F,<High School,Student,12,Private,16010,4,SUV,no,5118,2,No,7,4410,1.0,1,Urban,1
0,27JUL54,45.0,0,13.0,44492.0,No,0.0,No,F,Masters,Lawyer,9,Private,13540,1,Minivan,no,10941,2,No,4,5686,20.0,1,Urban,1
0,18AUG32,67.0,1,10.474061923313512,55289.0,Yes,0.0,No,F,Bachelors,Blue Collar,40,Commercial,20000,7,Minivan,no,0,0,No,3,0,10.0,0,Urban,0
0,20MAR68,31.0,1,13.0,82762.0,No,267537.0,Yes,F,Bachelors,Manager,35,Private,12880,1,Minivan,no,0,0,No,0,3674,4.0,1,Urban,0
0,23DEC48,50.0,0,14.0,41988.0,No,161160.0,Yes,F,Bachelors,Blue Collar,30,Commercial,10700,6,SUV,no,0,0,No,0,0,13.0,0,Urban,0
1,11MAR55,44.0,2,17.0,204668.0,Yes,0.0,No,M,Masters,,32,Commercial,21970,1,Van,yes,0,0,No,0,5692,8.298147573217427,1,Urban,0
0,18NOV62,36.0,0,11.0,87659.0,No,217976.0,Yes,M,Masters,Manager,13,Commercial,26180,1,Panel Truck,no,0,0,No,0,0,17.0,0,Urban,0
0,13SEP42,57.0,0,10.474061923313512,70915.0,No,218477.0,Yes,M,Bachelors,Professional,22,Commercial,29070,1,Panel Truck,no,0,0,No,0,0,12.0,0,Urban,0
0,19JUN70,29.0,1,0.0,0.0,No,66346.0,Yes,F,<High School,Home Maker,34,Private,6170,1,SUV,no,0,0,No,0,0,1.0,0,Rural,0
0,24MAY42,57.0,0,13.0,89127.0,No,314698.0,Yes,M,PhD,,5,Commercial,8540,3,Pickup,yes,2272,2,No,6,0,18.0,0,Urban,1
0,03AUG44,55.0,0,12.0,39482.0,No,0.0,No,M,PhD,,31,Commercial,28850,1,Panel Truck,yes,0,0,No,0,0,10.0,0,Urban,0
0,01JUN63,36.0,0,8.0,99247.0,No,0.0,No,M,Masters,,44,Commercial,27080,11,Panel Truck,no,0,0,No,1,0,8.298147573217427,0,Urban,0
0,10SEP56,43.0,0,6.0,24411.0,No,127798.0,No,F,<High School,Clerical,12,Private,8240,16,SUV,no,44891,1,Yes,2,0,6.0,0,Urban,1
0,24MAY47,52.0,0,0.0,0.0,No,98396.0,Yes,F,High School,Home Maker,22,Private,12280,6,SUV,no,7070,1,No,0,4045,10.0,1,Urban,1
0,23OCT68,31.0,4,15.0,20555.0,No,128048.0,Yes,F,High School,Clerical,26,Private,7760,9,SUV,no,3327,2,No,5,13352,11.0,1,Urban,1
0,11NOV46,53.0,0,12.0,44438.0,No,172432.0,No,M,High School,Blue Collar,43,Commercial,34450,10,Panel Truck,yes,0,0,No,0,2944,1.0,1,Urban,0
3,11SEP57,42.0,3,6.0,19502.0,No,112001.0,Yes,F,<High School,Blue Collar,30,Commercial,17680,1,Minivan,no,4352,2,No,6,0,1.0,0,Urban,1
0,06FEB57,42.0,0,13.0,19835.0,No,141117.0,Yes,F,<High School,Home Maker,43,Private,5700,12,SUV,no,0,0,No,0,0,1.0,0,Rural,0
0,22JUL73,26.0,2,14.0,10730.0,No,0.0,Yes,F,High School,Student,5,Private,16150,11,SUV,no,6135,2,No,7,1022,6.0,1,Urban,1
1,20FEB54,45.0,1,8.0,114905.0,No,294905.0,Yes,M,Masters,Lawyer,34,Private,17490,6,Van,yes,0,0,No,1,0,15.0,0,Urban,0
0,14AUG62,37.0,0,10.0,97916.0,No,0.0,No,M,<High School,Blue Collar,14,Private,14990,7,Minivan,yes,0,0,No,1,0,9.0,0,Urban,0
0,23MAY61,38.0,0,13.0,77505.0,No,201937.0,Yes,M,Masters,Lawyer,20,Private,5300,7,Minivan,yes,0,0,No,0,0,15.0,0,Urban,0
0,19AUG59,40.0,0,8.0,31678.0,No,0.0,No,M,<High School,Blue Collar,23,Private,18210,1,Van,yes,34196,1,No,5,0,1.0,0,Urban,1
0,23JUL54,45.0,2,13.0,39163.0,No,168058.0,Yes,F,High School,Blue Collar,59,Private,9920,4,SUV,no,36025,3,No,7,0,4.0,0,Urban,1
1,20OCT60,39.0,1,10.0,61572.07326346075,No,180150.0,Yes,M,Bachelors,Manager,40,Private,5400,4,Minivan,yes,6349,1,No,1,0,10.0,0,Urban,1
0,30JAN54,45.0,0,12.0,52244.0,No,270015.0,No,M,High School,Blue Collar,39,Private,27610,6,Minivan,yes,0,0,No,0,0,10.0,0,Rural,0
0,31DEC43,55.0,0,15.0,41882.0,No,164710.0,Yes,M,Bachelors,Manager,46,Commercial,7000,1,Pickup,no,0,0,Yes,1,0,5.0,0,Urban,0
0,24MAR40,59.0,0,7.0,150956.0,No,386522.0,No,F,PhD,Doctor,25,Private,9300,9,SUV,no,7670,2,No,3,0,11.0,0,Urban,1
0,01FEB48,51.0,0,8.0,42597.0,No,204432.0,Yes,M,Bachelors,Manager,35,Commercial,18830,12,Van,no,5109,2,No,6,0,9.0,0,Urban,1
0,24DEC61,37.0,0,12.0,93094.0,No,0.0,No,M,High School,Professional,22,Private,14710,6,Minivan,no,0,0,No,0,0,8.0,0,Urban,0
0,20APR64,35.0,0,13.0,40457.0,No,0.0,No,F,High School,Blue Collar,55,Commercial,9050,13,SUV,no,974,3,No,7,6074,6.0,1,Urban,1
0,23JUL45,54.0,0,0.0,0.0,No,98561.0,Yes,F,Bachelors,Home Maker,29,Private,17700,1,SUV,no,0,0,No,0,2421,12.0,1,Urban,0
2,20AUG58,41.0,2,8.0,3604.0,Yes,0.0,No,M,High School,Student,53,Commercial,10850,4,Pickup,yes,5810,3,Yes,0,2890,8.0,1,Urban,1
0,27NOV63,35.0,0,9.0,142997.0,No,333140.0,No,M,Masters,,16,Commercial,27320,7,Panel Truck,yes,0,0,No,1,0,14.0,0,Urban,0
0,04JUN76,23.0,2,9.0,68687.0,Yes,0.0,No,M,Bachelors,Professional,44,Private,31560,10,Minivan,yes,33581,1,Yes,3,0,9.0,0,Urban,1
0,01MAY56,43.0,2,9.0,63644.0,Yes,174541.0,No,F,Bachelors,Manager,24,Private,19410,3,Sports Car,no,4123,1,No,6,0,11.0,0,Urban,1
0,01JAN68,31.0,1,12.0,32381.0,Yes,0.0,No,F,High School,Blue Collar,25,Commercial,16980,1,Sports Car,no,4185,3,No,1,1941,1.0,1,Urban,1
0,14APR51,48.0,0,10.0,108267.0,No,342009.0,Yes,M,Masters,Manager,13,Commercial,17760,1,Van,no,3573,3,No,3,0,11.0,0,Urban,1
0,14OCT38,61.0,0,0.0,0.0,No,137023.0,Yes,F,Bachelors,Home Maker,54,Private,15490,1,Sports Car,no,0,0,No,2,0,11.0,0,Urban,0
0,05AUG41,58.0,1,16.0,235986.0,No,545492.0,Yes,F,Masters,Manager,27,Private,30900,1,Sports Car,no,0,0,No,0,0,15.0,0,Urban,0
0,03JUL57,42.0,1,10.0,37438.0,Yes,0.0,No,F,<High School,Blue Collar,24,Private,10550,6,SUV,no,0,0,No,1,0,1.0,0,Urban,0
0,03JUL51,48.0,0,14.0,7505.0,No,116332.0,Yes,F,High School,Home Maker,37,Private,14300,1,SUV,no,7341,1,No,8,5542,8.298147573217427,1,Urban,1
0,27AUG50,49.0,0,9.0,75772.0,No,256898.0,No,M,High School,Blue Collar,41,Commercial,6400,7,Pickup,no,0,0,No,0,4049,1.0,1,Urban,0
0,11DEC46,52.0,0,13.0,86473.0,No,285382.0,No,M,High School,Blue Collar,26,Commercial,20060,7,Van,yes,0,0,No,0,0,12.0,0,Rural,0
0,10FEB49,50.0,0,11.0,53210.0,No,0.0,No,M,High School,Blue Collar,33,Commercial,23810,8,Panel Truck,yes,19595,1,Yes,10,4767,8.0,1,Urban,1
0,31DEC60,38.0,0,10.474061923313512,61572.07326346075,No,311732.0,Yes,F,Masters,Lawyer,15,Private,17690,11,Minivan,no,0,0,No,0,0,16.0,0,Urban,0
0,09JUN67,32.0,1,10.474061923313512,0.0,No,76582.0,Yes,F,Bachelors,Home Maker,70,Private,11500,16,Minivan,no,0,0,No,0,0,1.0,0,Urban,0
1,08JUL43,56.0,3,18.0,14757.0,No,149528.0,Yes,F,<High School,Clerical,44,Private,11750,4,Sports Car,no,0,0,No,0,0,7.0,0,Urban,0
0,16JAN49,50.0,0,10.0,101296.0,No,291426.0,Yes,M,Masters,Manager,7,Private,20820,3,Van,no,0,0,No,1,0,10.0,0,Urban,0
0,22JAN44,55.0,0,15.0,19532.0,No,133408.0,Yes,F,High School,Home Maker,142,Commercial,8950,4,Pickup,no,0,0,No,1,0,1.0,0,Rural,0
0,06SEP57,42.0,4,14.0,22225.0,Yes,103267.0,No,M,<High School,Clerical,31,Private,18780,11,SUV,no,0,0,No,0,0,1.0,0,Rural,0
0,06AUG51,48.0,0,3.0,54239.0,No,223217.0,No,F,High School,Blue Collar,13,Commercial,16520,1,SUV,no,0,0,No,0,0,1.0,0,Rural,0
0,01MAR41,58.0,1,17.0,52953.0,No,249239.0,Yes,F,Masters,Manager,8,Private,29850,6,Pickup,no,0,0,No,2,0,9.0,0,Urban,0
0,11JUN48,51.0,0,0.0,0.0,No,0.0,No,F,<High School,Student,23,Private,6600,1,SUV,no,27503,4,Yes,1,6836,1.0,1,Urban,1
0,01SEP58,41.0,0,11.0,25699.0,No,0.0,Yes,M,High School,Student,39,Commercial,8170,4,Pickup,yes,0,0,No,1,0,1.0,0,Rural,0
0,04APR37,62.0,0,13.0,69874.0,No,0.0,No,M,Masters,Manager,32,Commercial,26910,3,Pickup,no,6494,1,No,0,0,18.0,0,Urban,1
3,28NOV58,40.0,3,14.0,4885.0,No,0.0,Yes,F,Bachelors,Student,58,Commercial,5600,1,SUV,no,0,0,No,0,0,1.0,0,Rural,0
0,18MAY71,28.0,1,11.0,30877.0,No,114482.0,Yes,F,<High School,Clerical,26,Private,13290,11,Sports Car,no,1852,2,No,5,0,1.0,0,Urban,1
0,05JUL77,22.0,1,7.0,2214.0,No,114501.0,Yes,F,<High School,Home Maker,32,Private,17470,13,SUV,yes,9453,1,No,6,4212,1.0,1,Urban,1
1,15SEP59,40.0,3,16.0,189555.0,No,452019.0,Yes,F,PhD,Doctor,35,Private,1500,1,SUV,no,0,0,No,0,3762,16.0,1,Urban,0
0,16SEP62,37.0,2,14.0,14055.0,No,0.0,Yes,F,<High School,Student,55,Private,9960,1,SUV,no,0,0,No,0,7783,7.0,1,Rural,0
0,03JUN54,45.0,2,0.0,0.0,Yes,0.0,No,M,<High School,Student,40,Private,13810,11,Minivan,no,0,0,No,0,0,8.298147573217427,0,Urban,0
0,08JUN52,47.0,0,14.0,43779.0,No,154523.01860799835,Yes,F,Masters,Professional,36,Private,10580,7,Sports Car,no,7588,3,No,6,0,1.0,0,Urban,1
0,20MAR65,34.0,1,0.0,0.0,No,70103.0,Yes,F,<High School,Home Maker,16,Private,5410,1,SUV,no,22598,3,Yes,8,0,1.0,0,Urban,1
0,04JUN70,29.0,0,7.0,11954.0,No,0.0,No,F,<High School,Clerical,16,Private,10190,1,SUV,no,0,0,No,1,3090,8.0,1,Urban,0
0,19APR45,54.0,0,12.0,62013.0,No,204404.0,Yes,M,Masters,,48,Commercial,11230,6,Pickup,yes,7211,2,No,0,0,1.0,0,Rural,1
0,09JAN52,47.0,0,9.0,95398.0,No,278934.0,No,M,Masters,,21,Commercial,38440,4,Panel Truck,no,0,0,No,0,0,19.0,0,Rural,0
0,06JUL37,62.0,0,10.0,23288.0,No,154523.01860799835,No,M,<High School,Clerical,24,Private,3830,11,SUV,yes,5071,3,No,0,0,1.0,0,Urban,1
0,04NOV41,58.0,0,13.0,102904.0,No,0.0,No,M,Masters,,47,Commercial,30460,4,Panel Truck,yes,5705,2,No,0,39104,18.0,1,Urban,1
0,24MAR40,59.0,0,7.0,150956.0,No,386522.0,No,F,PhD,Doctor,9,Private,22500,1,Minivan,no,0,0,No,0,0,11.0,0,Urban,0
0,02OCT42,57.0,0,10.474061923313512,144876.0,No,389058.0,Yes,F,Masters,Manager,34,Commercial,29940,6,Van,no,0,0,No,1,0,14.0,0,Urban,0
0,21DEC52,46.0,0,9.0,57049.0,No,211508.0,No,M,Bachelors,Manager,15,Commercial,11800,7,Pickup,yes,1437,2,No,0,0,11.0,0,Urban,1
0,05FEB48,51.0,0,13.0,55727.0,No,195859.0,Yes,M,High School,Blue Collar,55,Commercial,7250,8,Pickup,yes,0,0,No,1,2585,6.0,1,Urban,0
0,16FEB55,44.0,0,13.0,24849.0,No,0.0,No,F,<High School,Clerical,36,Private,12970,1,SUV,no,0,0,No,0,0,1.0,0,Rural,0
1,12JAN56,43.0,1,11.0,73247.0,Yes,0.0,No,F,Masters,Lawyer,12,Private,13170,4,Sports Car,no,3338,1,No,6,0,16.0,0,Urban,1
0,15JUL36,63.0,0,0.0,0.0,No,111129.0,Yes,F,PhD,Home Maker,33,Private,24020,1,SUV,no,0,0,No,0,5063,15.0,1,Urban,0
0,17JAN57,42.0,1,12.0,48915.0,Yes,0.0,No,F,Bachelors,Professional,25,Private,16360,4,SUV,no,6720,1,No,1,0,8.298147573217427,0,Urban,1
0,07JUL56,43.0,0,13.0,86393.0,No,272050.0,Yes,M,Bachelors,Blue Collar,26,Commercial,14440,3,Minivan,no,0,0,No,0,0,11.0,0,Urban,0
0,21MAR75,24.0,1,8.0,12871.0,Yes,0.0,No,M,Bachelors,Clerical,53,Private,16500,13,Minivan,yes,0,0,No,0,5865,6.0,1,Urban,0
0,23MAR63,36.0,0,0.0,0.0,No,154523.01860799835,No,F,High School,Student,28,Commercial,6570,15,Sports Car,no,0,0,No,0,0,1.0,0,Rural,0
0,19AUG70,29.0,1,13.0,30447.0,No,145720.0,Yes,F,High School,Clerical,24,Private,5640,7,Sports Car,no,0,0,No,1,0,1.0,0,Rural,0
0,11DEC43,55.0,0,9.0,188788.0,No,481769.0,Yes,M,PhD,Doctor,31,Private,29640,1,Minivan,no,0,0,No,1,0,14.0,0,Urban,0
0,18JAN45,54.0,0,7.0,82395.0,No,224691.0,No,F,Masters,Lawyer,41,Private,6900,6,Sports Car,no,0,0,No,1,0,16.0,0,Urban,0
0,18JUL54,45.0,0,0.0,0.0,No,98716.0,Yes,F,High School,Student,34,Private,6000,4,SUV,no,29651,2,Yes,8,7746,7.0,1,Urban,1
0,28SEP55,44.0,1,14.0,250286.0,No,554267.0,Yes,F,PhD,Doctor,44,Private,30930,1,Minivan,no,0,0,No,2,0,18.0,0,Urban,0
0,06DEC64,34.0,2,12.0,55353.0,Yes,203703.0,No,F,High School,Blue Collar,41,Commercial,14090,13,SUV,no,4519,1,No,6,1559,6.0,1,Urban,1
0,27MAR59,40.0,2,10.0,31993.0,Yes,0.0,No,M,<High School,Blue Collar,42,Private,14070,10,Minivan,no,1128,1,No,0,0,6.0,0,Urban,1
0,28FEB50,49.0,0,12.0,105277.0,No,294480.0,Yes,F,Bachelors,Professional,30,Private,38000,10,Van,no,0,0,No,0,47520,1.0,1,Rural,0
0,03MAY67,32.0,3,14.0,35793.0,Yes,0.0,No,F,High School,Blue Collar,28,Private,19960,1,Pickup,no,0,0,No,0,0,1.0,0,Rural,0
0,19OCT51,48.0,0,8.0,27499.0,No,118913.0,Yes,M,Bachelors,Manager,17,Private,6300,6,Minivan,yes,0,0,No,1,0,10.0,0,Urban,0
0,09MAY40,59.0,0,14.0,71197.0,No,0.0,No,F,High School,Blue Collar,37,Commercial,14520,15,Minivan,no,0,0,No,0,3794,6.0,1,Urban,0
0,04AUG47,52.0,0,12.0,97336.0,No,0.0,No,M,Bachelors,Professional,22,Commercial,18660,4,Van,yes,0,0,No,0,0,10.0,0,Urban,0
1,26SEP61,38.0,2,11.0,50718.0,Yes,0.0,No,F,<High School,Clerical,51,Private,16340,6,SUV,no,29017,2,No,1,0,5.0,0,Rural,1
2,29NOV32,66.0,2,15.0,33644.0,No,186626.0,Yes,M,High School,Blue Collar,41,Commercial,21020,1,Minivan,yes,0,0,No,0,5074,1.0,1,Urban,0
0,03MAR64,35.0,0,9.0,69592.0,No,0.0,No,F,Masters,Lawyer,32,Private,11960,1,SUV,no,0,0,No,1,4019,17.0,1,Urban,0
0,03JUL38,61.0,0,11.0,24049.0,No,0.0,No,M,High School,Blue Collar,31,Commercial,10000,1,Sports Car,yes,0,0,No,0,0,7.0,0,Urban,0
0,15FEB84,44.83739679456047,3,12.0,16227.0,No,154523.01860799835,Yes,M,High School,Student,39,Private,20770,1,Van,yes,0,0,No,6,5640,1.0,1,Urban,0
0,14DEC38,60.0,0,12.0,37940.0,No,182739.0,Yes,F,High School,Blue Collar,16,Commercial,21280,1,Minivan,no,0,0,No,0,0,1.0,0,Urban,0
0,08MAY53,46.0,0,5.0,25772.0,No,140649.0,No,F,High School,Blue Collar,44,Commercial,20030,3,SUV,no,0,0,No,1,0,8.298147573217427,0,Urban,0
0,18APR40,59.0,0,9.0,79380.0,No,154523.01860799835,Yes,M,High School,Blue Collar,73,Commercial,19960,1,Van,no,3960,4,No,8,571,9.0,1,Urban,1
0,30NOV43,55.0,0,11.0,112423.0,No,286788.0,Yes,M,Bachelors,Blue Collar,30,Private,17210,4,Van,yes,0,0,No,0,0,1.0,0,Urban,0
0,28OCT67,32.0,3,12.0,66841.0,Yes,0.0,No,F,Bachelors,Manager,12,Private,4700,10,SUV,no,0,0,No,0,5732,8.298147573217427,1,Urban,0
0,08AUG51,48.0,0,0.0,0.0,No,154523.01860799835,No,F,Bachelors,Home Maker,16,Private,25250,1,Pickup,no,0,0,Yes,0,0,8.0,0,Rural,0
0,03FEB73,26.0,1,0.0,0.0,No,0.0,Yes,F,<High School,Student,27,Private,4120,4,SUV,no,0,0,Yes,1,2370,6.0,1,Urban,0
0,01JUL52,47.0,0,14.0,138689.0,No,406449.0,Yes,M,Masters,Lawyer,26,Private,20230,1,Van,no,0,0,No,0,0,15.0,0,Urban,0
0,28SEP46,53.0,0,12.0,67189.0,No,0.0,No,M,Masters,,26,Commercial,6800,10,Pickup,no,4558,2,No,3,0,18.0,0,Urban,1
2,18DEC55,43.0,3,0.0,0.0,Yes,0.0,No,F,High School,Home Maker,49,Private,6320,1,SUV,no,2434,2,No,4,0,5.0,0,Rural,1
2,21DEC57,41.0,2,12.0,64957.0,No,209019.0,Yes,M,Masters,,47,Private,15000,1,Minivan,no,7323,1,No,3,0,7.0,0,Urban,1
1,26SEP61,38.0,2,14.0,46928.0,No,161908.0,Yes,F,Masters,Lawyer,53,Private,6190,1,SUV,no,4939,2,No,0,5900,8.298147573217427,1,Urban,1
0,10OCT47,52.0,0,10.0,101637.0,No,325193.0,Yes,F,Masters,Lawyer,26,Private,14220,1,Sports Car,no,0,0,No,1,0,10.0,0,Urban,0
0,04APR68,31.0,2,12.0,17567.0,Yes,0.0,No,M,<High School,Clerical,14,Private,6360,10,Minivan,no,0,0,No,0,2979,5.0,1,Urban,0
0,26JUN49,50.0,0,13.0,58504.0,No,0.0,No,F,Bachelors,Blue Collar,44,Commercial,20550,1,SUV,no,2916,1,No,6,24408,11.0,1,Urban,1
0,28APR42,57.0,0,10.0,162165.0,No,437750.0,No,M,PhD,Doctor,33,Private,13820,6,Minivan,yes,0,0,No,0,0,20.0,0,Urban,0
0,18JUL53,46.0,0,11.0,73644.0,No,266128.0,Yes,F,Bachelors,Home Maker,5,Private,6100,1,SUV,no,0,0,No,0,0,6.0,0,Rural,0
0,19JUL53,46.0,0,13.0,19270.0,No,118739.0,Yes,M,<High School,Clerical,51,Private,18870,11,Minivan,no,0,0,No,0,0,1.0,0,Rural,0
0,19DEC64,34.0,1,12.0,56113.0,No,163622.0,Yes,F,Bachelors,Professional,16,Private,4900,10,Sports Car,no,0,0,No,0,0,9.0,0,Urban,0
1,26AUG62,37.0,1,7.0,102769.0,No,235822.0,Yes,F,Bachelors,Blue Collar,5,Commercial,15480,7,SUV,no,0,0,No,0,0,10.0,0,Urban,0
0,20MAY63,36.0,0,8.0,51626.0,No,168683.0,Yes,F,Masters,Lawyer,39,Private,31480,4,Minivan,no,1007,1,No,5,0,13.0,0,Urban,1
2,03SEP57,42.0,3,14.0,32808.0,No,165172.0,Yes,M,<High School,Blue Collar,32,Private,11990,4,Minivan,yes,1188,1,No,1,0,1.0,0,Urban,1
1,06OCT57,42.0,3,12.0,9671.0,No,0.0,Yes,F,High School,Student,9,Private,9900,3,SUV,no,3986,3,No,4,0,1.0,0,Urban,1
0,27DEC47,51.0,0,12.0,70846.0,No,0.0,No,M,PhD,Doctor,23,Private,17810,7,Van,yes,0,0,No,0,0,12.0,0,Urban,0
0,13APR63,36.0,0,12.0,32252.0,No,127659.0,Yes,M,High School,Blue Collar,33,Commercial,5620,4,Pickup,no,10383,2,No,5,0,1.0,0,Urban,1
0,05MAR60,39.0,0,12.0,66962.0,No,219185.0,Yes,F,High School,Blue Collar,41,Commercial,12100,13,SUV,no,0,0,No,2,0,9.0,0,Urban,0
1,18DEC53,45.0,3,15.0,79586.0,No,154523.01860799835,Yes,F,Masters,Lawyer,5,Private,13960,1,SUV,no,5006,3,No,0,0,13.0,0,Urban,1
1,23MAR59,40.0,2,14.0,26555.0,No,160140.0,Yes,F,<High School,Clerical,47,Private,8160,17,Sports Car,no,0,0,No,1,0,1.0,0,Urban,0
0,18OCT43,56.0,0,9.0,68800.0,No,233047.0,Yes,F,Masters,Lawyer,38,Private,13980,4,SUV,no,3631,1,No,0,0,14.0,0,Urban,1
0,13SEP43,56.0,0,10.0,199336.0,No,501076.0,Yes,F,PhD,,23,Commercial,41280,1,Van,no,0,0,No,1,0,16.0,0,Urban,0
0,20MAY65,34.0,3,14.0,56095.0,No,186866.0,Yes,M,Bachelors,Clerical,58,Private,6970,6,Minivan,yes,0,0,No,0,599,5.0,1,Urban,0
0,20APR45,54.0,0,16.0,72540.0,No,265894.0,Yes,F,Masters,Lawyer,37,Private,19470,6,Minivan,no,32145,1,No,4,0,10.0,0,Urban,1
1,12APR55,44.0,1,11.0,26653.0,Yes,0.0,No,F,High School,Clerical,54,Private,9260,1,Minivan,no,0,0,No,1,0,1.0,0,Urban,0
0,10AUG46,53.0,0,8.0,66429.0,No,225996.0,Yes,M,Masters,Lawyer,5,Private,13440,13,Minivan,yes,0,0,No,0,0,18.0,0,Urban,0
3,03JUL59,40.0,3,12.0,109956.0,Yes,0.0,No,M,<High School,Blue Collar,32,Private,19330,6,Minivan,yes,3869,3,No,2,0,1.0,0,Urban,1
0,02MAY46,53.0,0,8.0,109230.0,No,301276.0,Yes,M,PhD,Doctor,32,Private,28570,1,Minivan,no,0,0,No,0,0,6.0,0,Urban,0
0,06JAN47,52.0,0,11.0,38442.0,No,175653.0,No,F,Bachelors,Blue Collar,25,Commercial,14880,4,SUV,no,0,0,No,0,4582,1.0,1,Urban,0
0,12NOV63,36.0,0,11.0,78379.0,No,240848.0,Yes,M,Bachelors,Blue Collar,31,Commercial,14080,1,Minivan,yes,7419,1,No,3,0,13.0,0,Urban,1
0,09MAR61,38.0,0,11.0,19207.0,No,0.0,No,M,Masters,Lawyer,34,Private,4200,1,Minivan,no,13591,1,No,4,0,8.298147573217427,0,Urban,1
0,14MAR57,42.0,0,12.0,109919.0,No,348658.0,Yes,F,Masters,Manager,23,Private,22520,9,Sports Car,no,0,0,No,0,0,8.0,0,Urban,0
0,10JUN44,55.0,0,15.0,121913.0,No,0.0,No,F,Masters,Professional,38,Private,18080,11,SUV,no,0,0,No,0,0,8.0,0,Urban,0
0,14JAN48,51.0,0,8.0,52395.0,No,0.0,No,M,Bachelors,Manager,74,Private,19740,6,Minivan,yes,4447,3,No,0,0,4.0,0,Urban,1
0,07APR78,21.0,1,12.0,360.0,Yes,0.0,No,M,High School,Student,44,Commercial,3320,6,Minivan,yes,6117,3,No,1,0,8.0,0,Rural,1
0,10AUG59,40.0,0,11.0,38957.0,No,140755.0,Yes,F,High School,Blue Collar,29,Commercial,12110,1,SUV,no,0,0,No,0,0,1.0,0,Rural,0
0,02FEB42,57.0,2,16.0,6018.0,Yes,0.0,No,F,<High School,Home Maker,23,Private,9330,4,SUV,no,0,0,No,1,4790,1.0,1,Urban,0
0,24MAY66,33.0,1,8.0,32708.0,Yes,0.0,No,M,High School,Student,56,Commercial,31040,1,Panel Truck,no,7343,2,No,4,2375,1.0,1,Urban,1
0,16NOV48,51.0,0,6.0,72037.0,No,0.0,No,M,High School,Manager,13,Commercial,19080,6,Van,yes,6162,2,No,6,0,8.0,0,Urban,1
0,11JUL41,58.0,0,12.0,95447.0,No,344763.0,No,M,Bachelors,Professional,9,Private,12460,6,Minivan,yes,0,0,No,0,0,13.0,0,Urban,0
2,15AUG62,37.0,3,15.0,18784.0,Yes,0.0,No,M,High School,Blue Collar,20,Commercial,7080,7,Minivan,yes,26827,4,No,3,0,8.298147573217427,0,Urban,1
0,22FEB62,37.0,1,0.0,0.0,Yes,0.0,No,F,Bachelors,Student,50,Private,9270,9,SUV,no,0,0,Yes,0,4580,10.0,1,Urban,0
0,03FEB45,54.0,0,13.0,20058.0,No,140497.0,Yes,M,<High School,Clerical,15,Private,16390,6,Van,yes,0,0,No,0,0,7.0,0,Urban,0
0,03MAR53,46.0,0,9.0,136301.0,No,0.0,No,M,PhD,Doctor,18,Private,1500,1,Minivan,yes,1155,3,No,8,0,16.0,0,Urban,1
0,28JUN48,51.0,0,14.0,188841.0,No,455605.0,Yes,F,PhD,Doctor,43,Private,35600,6,Van,no,0,0,No,3,0,9.0,0,Urban,0
0,11APR62,37.0,1,11.0,92633.0,No,268718.0,Yes,M,High School,Blue Collar,55,Commercial,33220,1,Panel Truck,yes,0,0,No,2,0,7.0,0,Rural,0
